id,filename,full_classification,top_level_class
1331,ftp:##softlib.rice.edu#pub#CRPC-TRs#reports#CRPC-TR90079.ps.gz,/Programming/Compiler_Design/,Programming
1340,http:##www.cs.umd.edu#~tseng#papers#crpc91121.ps,/Programming/Compiler_Design/,Programming
1341,ftp:##softlib.rice.edu#pub#CRPC-TRs#reports#CRPC-TR91132.ps.gz,/Programming/Compiler_Design/,Programming
1357,http:##pcl.cs.ucla.edu#projects#uc#papers#icpp.ps,/Programming/Compiler_Design/,Programming
1365,http:##www.wjh.harvard.edu#~hasselmo#NIPShasselmo.ps.Z,/Artificial_Intelligence/Machine_Learning/Neural_Networks/,Artificial_Intelligence
1369,http:##www-swiss.ai.mit.edu#~mhwu#skew#aimemo.ps,/Hardware_and_Architecture/Logic_Design/,Hardware_and_Architecture
1372,http:##www.almaden.ibm.com#cs#quest#papers#kdd96_quest.ps,/Artificial_Intelligence/Data_Mining/,Artificial_Intelligence
1374,http:##www.ultimode.com#wray#kdd2.ps.Z,/Artificial_Intelligence/Machine_Learning/Probabilistic_Methods/,Artificial_Intelligence
1379,http:##www.cs.colostate.edu#~howe#papers#aij-hard.ps.gz,/Artificial_Intelligence/Planning/,Artificial_Intelligence
1380,http:##www.cs.colostate.edu#~howe#papers#modelling.ps.gz,/Artificial_Intelligence/Planning/,Artificial_Intelligence
1382,ftp:##ftp.cs.helsinki.fi#pub#Reports#by_Project#PMDM#Finding_Frequent_Episodes_in_Sequences.ps.gz,/Artificial_Intelligence/Data_Mining/,Artificial_Intelligence
1383,http:##eksl-www.cs.umass.edu#~oates#ss-96.ps,/Artificial_Intelligence/Planning/,Artificial_Intelligence
1385,http:##www.cs.colostate.edu#~anderson#pubs#larry-nips96.ps.Z,/Artificial_Intelligence/Machine_Learning/Neural_Networks/,Artificial_Intelligence
1386,http:##www.cs.colostate.edu#~howe#papers#planning.ps.gz,/Artificial_Intelligence/Planning/,Artificial_Intelligence
1388,ftp:##cherupakha.media.mit.edu#pub#el-publications#CiP#CiP_Martin.PS.Z,/Artificial_Intelligence/Robotics/,Artificial_Intelligence
1397,ftp:##ftp.cs.wisc.edu#computer-vision#tr1124-kutulakos.ps,/Artificial_Intelligence/Vision_and_Pattern_Recognition/,Artificial_Intelligence
1400,ftp:##ftp.cs.rochester.edu#pub#u#kyros#cvpr93.ps.gz,/Artificial_Intelligence/Vision_and_Pattern_Recognition/,Artificial_Intelligence
1402,ftp:##ftp.cs.rochester.edu#pub#u#kyros#icra93.ps.gz,/Artificial_Intelligence/Robotics/,Artificial_Intelligence
1404,http:##www.cs.ucsb.edu#oocsb#self#papers#cpa.ps.Z,/Programming/Object_Oriented/,Programming
1405,http:##www.cs.purdue.edu#homes#palsberg#paper#spe95.ps.gz,/Programming/Object_Oriented/,Programming
1407,http:##www2.cs.cornell.edu#CS71X-s97#papers#AshleyDybvig97.ps,/Programming/Functional/,Programming
1409,http:##www.cs.berkeley.edu#~dfb#papers#faststatic.ps,/Programming/Object_Oriented/,Programming
1411,http:##www.cs.ucsb.edu#oocsb#self#papers#sigplan90.ps.Z,/Programming/Object_Oriented/,Programming
1412,ftp:##ftp.cs.washington.edu#homes#chambers#cecil-spec-2.1.ps.gz,/Programming/Object_Oriented/,Programming
1414,ftp:##ftp.cs.washington.edu#homes#chambers#hierarchy.ps.Z,/Programming/Object_Oriented/,Programming
1415,ftp:##ftp.cs.washington.edu#homes#chambers#hybrid.ps.Z,/Programming/Object_Oriented/,Programming
1416,ftp:##ftp.cs.washington.edu#homes#chambers#popl98-fipca-TR.ps.gz,/Programming/Compiler_Design/,Programming
1420,ftp:##ftp.cs.washington.edu#tr#1994#02#UW-CSE-94-02-05.PS.Z,/Programming/Object_Oriented/,Programming
1421,http:##www.ri.cmu.edu#afs#cs#user#nch#ftp#control-flow-and-types.ps,/Programming/Functional/,Programming
1424,http:##www2.cs.cornell.edu#cs71X-s97#papers#JagannathanWeeks95.ps,/Programming/Garbage_Collection/,Programming
1427,http:##www.cs.purdue.edu#homes#palsberg#paper#ecoop92.ps.gz,/Programming/Object_Oriented/,Programming
1428,http:##www-csag.cs.uiuc.edu#papers#clone-lcpc95.ps,/Programming/Object_Oriented/,Programming
1429,http:##c.gp.cs.cmu.edu:5103#afs#cs#user#nch#ftp#heintze-mcallester.ps,/Programming/Functional/,Programming
1431,ftp:##ftp.research.microsoft.com#users#rusa#popl96.ps,/Programming/Compiler_Design/,Programming
1454,ftp:##ftp.cs.princeton.edu#reports#1995#501.ps.Z,/Programming/Java/,Programming
1461,http:##www.cs.berkeley.edu#~tea#sfi.ps,/Operating_Systems/Memory_Management/,Operating_Systems
1463,file:##ftp.cs.princeton.edu#pub#people#arora#tsp2.ps,/Artificial_Intelligence/Games_and_Search/,Artificial_Intelligence
1464,file:##ftp.cs.princeton.edu#pub#people#arora#dense.ps,/Artificial_Intelligence/Games_and_Search/,Artificial_Intelligence
1465,file:##ftp.cs.princeton.edu#pub#people#arora#almss.ps,/Artificial_Intelligence/Games_and_Search/,Artificial_Intelligence
1472,http:##www.icsi.berkeley.edu#~luby#PAPERS#linprog.ps,/Data_Structures__Algorithms_and_Theory/Randomized/,Data_Structures__Algorithms_and_Theory
1481,http:##www.aic.nrl.navy.mil#papers#1996#AIC-96-016.ps,/Artificial_Intelligence/Machine_Learning/Case-Based/,Artificial_Intelligence
1485,http:##www.isi.edu#sims#papers#93-sims-ijicis.ps,/Artificial_Intelligence/Knowledge_Representation/,Artificial_Intelligence
1492,ftp:##dis.cs.umass.edu#pub#Lesser-retro91.ps,/Artificial_Intelligence/Agents/,Artificial_Intelligence
1493,ftp:##ftp.cs.umass.edu#pub#lesser#dcbr-95-27.ps,/Artificial_Intelligence/Agents/,Artificial_Intelligence
1547,http:##www.cc.gatech.edu#grads#e#Greg.Eisenhauer#papers#particle_paper.ps.Z,/Programming/Debugging/,Programming
1553,http:##infopad.eecs.berkeley.edu#infopad#research#infonet#papers#arch_impl#thesis.ps,/Operating_Systems/Distributed/,Operating_Systems
1560,ftp:##ftp.cs.uchicago.edu#pub#publications#tech-reports#TR-90-14.ps,/Data_Structures__Algorithms_and_Theory/Computational_Complexity/,Data_Structures__Algorithms_and_Theory
1563,ftp:##theory.lcs.mit.edu#pub#people#oded#fgmsz.ps,/Encryption_and_Compression/Encryption/,Encryption_and_Compression
1564,ftp:##theory.lcs.mit.edu#pub#people#oded#sampler.ps,/Data_Structures__Algorithms_and_Theory/Randomized/,Data_Structures__Algorithms_and_Theory
1565,http:##dimacs.rutgers.edu#techps#1992#92-43.ps,/Encryption_and_Compression/Encryption/,Encryption_and_Compression
1569,ftp:##theory.lcs.mit.edu#pub#people#acr#s2.ps,/Data_Structures__Algorithms_and_Theory/Computational_Complexity/,Data_Structures__Algorithms_and_Theory
1573,http:##www.cs.utexas.edu#users#diz#bpp.ps,/Data_Structures__Algorithms_and_Theory/Randomized/,Data_Structures__Algorithms_and_Theory
1580,http:##www.isi.edu#div7#cities#publications#phttp_tcp_interactions#paper.ps.gz,/Networking/Protocols/,Networking
1581,ftp:##ftp-pubs.lcs.mit.edu#pub#lcs-pubs#tr.outbox#MIT-LCS-TR-494.ps.gz,/Networking/Internet/,Networking
1583,http:##www.cs.cornell.edu#cs614-sp98#berkeley-262#congavoid.ps,/Networking/Protocols/,Networking
1600,ftp:##ftp.cs.wisc.edu#tech-reports#reports#93#tr1189.ps.Z,/Hardware_and_Architecture/Memory_Structures/,Hardware_and_Architecture
1615,http:##www.cs.wisc.edu#~fischer#ftp#pub#tech-reports#ncstrl.uwmadison#CS-TR-89-902#CS-TR-89-902.ps.Z,/Operating_Systems/Memory_Management/,Operating_Systems
1616,file:##ftp.cs.utexas.edu#pub#techreports#tr93-05.ps.Z,/Networking/Routing/,Networking
1618,ftp:##mancos.cs.utah.edu#papers#munin.ps.Z,/Operating_Systems/Memory_Management/,Operating_Systems
1619,http:##www.cs.utah.edu#~retrac#papers#sosp91.ps.Z,/Operating_Systems/Memory_Management/,Operating_Systems
1621,ftp:##softlib.cs.rice.edu#pub#fastlink#paper1.ps,/Operating_Systems/Memory_Management/,Operating_Systems
1622,http:##www.cs.rice.edu#~willy#papers#hh94.ps.gz,/Operating_Systems/Memory_Management/,Operating_Systems
1623,http:##www.physics.utah.edu#~basko#root#u#grad#condella#classwork#ma575#notes#pvm_experiences.ps.Z,/Operating_Systems/Distributed/,Operating_Systems
1624,ftp:##www-flash.stanford.edu#pub#flash#ISCA90_rev.ps.Z,/Operating_Systems/Memory_Management/,Operating_Systems
1627,http:##www.cs.rice.edu#~willy#papers#isca92.ps.gz,/Operating_Systems/Memory_Management/,Operating_Systems
1628,http:##www.cs.rice.edu#~willy#papers#wusenix94.ps.gz,/Operating_Systems/Memory_Management/,Operating_Systems
1632,http:##www.cs.princeton.edu#prism#papers-ps#nbody-arch.ps,/Operating_Systems/Memory_Management/,Operating_Systems
1643,http:##www.doc.ntu.ac.uk#~inkdata#rkp#icdar93.www.ps,/Artificial_Intelligence/Vision_and_Pattern_Recognition/,Artificial_Intelligence
1644,http:##www.doc.ntu.ac.uk#~inkdata#rkp#icohd93.book.www.ps,/Artificial_Intelligence/Vision_and_Pattern_Recognition/,Artificial_Intelligence
1645,http:##www.doc.ntu.ac.uk#~inkdata#rkp#iwfhr94.ps,/Artificial_Intelligence/Vision_and_Pattern_Recognition/,Artificial_Intelligence
1657,ftp:##ftp.cc.gatech.edu#pub#gvu#tr#1994#94-07.ps.Z,/Human_Computer_Interaction/Graphics_and_Virtual_Reality/,Human_Computer_Interaction
1663,ftp:##ftp.cs.umd.edu#pub#papers#papers#3645#3645.ps.Z,/Databases/Query_Evaluation/,Databases
1669,http:##www.cs.umd.edu#~fatma#publications#ride96.ps.gz,/Databases/Performance/,Databases
1674,http:##www.cs.umd.edu#~fatma#publications#dapd.ps.gz,/Databases/Performance/,Databases
1681,http:##www.cs.umd.edu#~fatma#publications#cikm96.ps.gz,/Databases/Performance/,Databases
1688,http:##www.aic.nrl.navy.mil#~spears#papers#icga89.ps.gz,/Artificial_Intelligence/Machine_Learning/Genetic_Algorithms/,Artificial_Intelligence
1692,http:##simon.cs.cornell.edu#home#selman#papers-ftp#93.gsatstudy.ps,/Artificial_Intelligence/Games_and_Search/,Artificial_Intelligence
1694,http:##www.aic.nrl.navy.mil#~spears#papers#icnn96.ps.gz,/Artificial_Intelligence/Machine_Learning/Genetic_Algorithms/,Artificial_Intelligence
1717,ftp:##psyche.mit.edu#pub#jordan#xu-jordan.ps.Z,/Artificial_Intelligence/Machine_Learning/Probabilistic_Methods/,Artificial_Intelligence
1718,http:##www.neci.nj.nec.com#homepages#pny#papers#mlnm#mlnm.ps,/Artificial_Intelligence/Vision_and_Pattern_Recognition/,Artificial_Intelligence
1719,http:##www.almaden.ibm.com#cs#people#ragrawal#papers#sigmod93.ps,/Artificial_Intelligence/Data_Mining/,Artificial_Intelligence
1728,http:##www.cs.helsinki.fi#research#pmdm#datamining#pubs#kdd95.ps.gz,/Artificial_Intelligence/Data_Mining/,Artificial_Intelligence
1730,ftp:##ftp.gmd.de#ml-archive#GMD#papers#ML42.ps,/Artificial_Intelligence/Knowledge_Representation/,Artificial_Intelligence
1731,http:##www.cs.helsinki.fi#research#fdk#datamining#pubs#cikm94.ps.gz,/Artificial_Intelligence/Data_Mining/,Artificial_Intelligence
1745,http:##www.cs.gatech.edu#computing#Database#faculty#edwardo#papers#VLDB95.ps.gz,/Artificial_Intelligence/Data_Mining/,Artificial_Intelligence
1766,ftp:##ftp.cs.cornell.edu#pub#nuprl#doc#book.ps.gz,/Artificial_Intelligence/Theorem_Proving/,Artificial_Intelligence
1783,ftp:##ftp.cs.umass.edu#pub#eksl#tech-reports#94-02.ps,/Artificial_Intelligence/Planning/,Artificial_Intelligence
1786,http:##www.cm.deakin.edu.au#~zijian#Papers#ai93-benchmark.ps.gz,/Artificial_Intelligence/Machine_Learning/Rule_Learning/,Artificial_Intelligence
1788,http:##http.cs.berkeley.edu#~asah#papers#other#to-read#constraint-maintenance.ps.gz,/Databases/Relational/,Databases
1800,http:##www.cs.ucla.edu#~zaniolo#cz#ars.ps,/Databases/Deductive/,Databases
1817,http:##chagall.gmu.edu#publication#IJCAI95gadt.ps,/Artificial_Intelligence/Machine_Learning/Genetic_Algorithms/,Artificial_Intelligence
1819,http:##www.cs.colostate.edu#~vision#ps#cvgip-final-online.ps.gz,/Artificial_Intelligence/Vision_and_Pattern_Recognition/,Artificial_Intelligence
1834,ftp:##ftp.cs.rochester.edu#pub#u#fuentes#smc.ps.gz,/Artificial_Intelligence/Robotics/,Artificial_Intelligence
1838,ftp:##ftp.wins.uva.nl#pub#computer-systems#aut-sys#reports#KroEec94b.ps.gz,/Artificial_Intelligence/Robotics/,Artificial_Intelligence
1845,ftp:##ftp.cs.colorado.edu#users#tuna#papers#isca95.ps.Z,/Operating_Systems/Memory_Management/,Operating_Systems
1846,http:##www.cs.ucsb.edu#~schauser#papers#95-spaa.ps,/Data_Structures__Algorithms_and_Theory/Sorting/,Data_Structures__Algorithms_and_Theory
1847,http:##http.cs.berkeley.edu#~asah#papers#other#printed#case-for-now.ps.gz,/Operating_Systems/Distributed/,Operating_Systems
1848,http:##www.cs.berkeley.edu#~remzi#Postscript#nowSort.ps.gz,/Data_Structures__Algorithms_and_Theory/Sorting/,Data_Structures__Algorithms_and_Theory
1849,http:##www.cs.berkeley.edu#~culler#cs258#papers#t3d.ps.Z,/Operating_Systems/Memory_Management/,Operating_Systems
1851,http:##www.cs.berkeley.edu#~alanm#CP#blumrich.isca23.96.ps,/Operating_Systems/Memory_Management/,Operating_Systems
1852,http:##ballade.cs.ucla.edu:8080#~cong#papers#jlt96_ssn.ps,/Networking/Protocols/,Networking
1855,ftp:##ftp.cs.utah.edu#techreports#1995#UUCS-95-022.ps.Z,/Operating_Systems/Memory_Management/,Operating_Systems
1857,file:##ftp.cs.berkeley.edu#ucb#CASTLE#Split-C#tutor.ps,/Programming/Functional/,Programming
1858,http:##www.cs.berkeley.edu#~culler#papers#logp.ps,/Data_Structures__Algorithms_and_Theory/Parallel/,Data_Structures__Algorithms_and_Theory
1860,http:##www.cs.jhu.edu#~cypher#pubs#quant.ps,/Data_Structures__Algorithms_and_Theory/Parallel/,Data_Structures__Algorithms_and_Theory
1863,http:##www.cs.berkeley.edu#~culler#papers#sort.ps,/Data_Structures__Algorithms_and_Theory/Sorting/,Data_Structures__Algorithms_and_Theory
1869,http:##www.cs.princeton.edu#~jps#papers#latency-occupancy.ps,/Operating_Systems/Memory_Management/,Operating_Systems
1874,ftp:##ftp.cs.wisc.edu#wwt#isca95_dsi.ps,/Operating_Systems/Memory_Management/,Operating_Systems
1875,ftp:##theory.lcs.mit.edu#pub#people#bradley#jpdc95.ps.Z,/Operating_Systems/Memory_Management/,Operating_Systems
1877,http:##www.cs.berkeley.edu#Research#Projects#parallel#castle#split-c-apps#connect.ps,/Data_Structures__Algorithms_and_Theory/Parallel/,Data_Structures__Algorithms_and_Theory
1878,file:##ftp.cs.berkeley.edu#ucb#CASTLE#Active_Messages#hotipaper.ps,/Networking/Protocols/,Networking
1882,http:##www.cs.wisc.edu#~fischer#ftp#pub#tech-reports#ncstrl.uwmadison#CS-TR-94-1214#CS-TR-94-1214.ps.Z,/Operating_Systems/Memory_Management/,Operating_Systems
1888,http:##www.cs.berkeley.edu#~culler#papers#isca92.ps,/Operating_Systems/Memory_Management/,Operating_Systems
1889,http:##www.cs.berkeley.edu#~culler#cs258#papers#splash2.ps.Z,/Operating_Systems/Memory_Management/,Operating_Systems
1894,file:##ftp.cs.princeton.edu#pub#people#arora#as.ps,/Data_Structures__Algorithms_and_Theory/Randomized/,Data_Structures__Algorithms_and_Theory
1896,file:##ftp.cis.upenn.edu#pub#papers#kannan#memory.ps.Z,/Encryption_and_Compression/Encryption/,Encryption_and_Compression
1897,file:##ftp.cis.upenn.edu#pub#papers#kannan#jacm.ps.Z,/Encryption_and_Compression/Encryption/,Encryption_and_Compression
1898,http:##www.icsi.berkeley.edu#~luby#PAPERS#selftestcorrect.ps,/Data_Structures__Algorithms_and_Theory/Randomized/,Data_Structures__Algorithms_and_Theory
1900,http:##http.cs.berkeley.edu#~halw#pentium.ps,/Encryption_and_Compression/Encryption/,Encryption_and_Compression
1902,http:##www.cs.cornell.edu#Info#People#ronitt#PAP#approx.ps,/Data_Structures__Algorithms_and_Theory/Computational_Complexity/,Data_Structures__Algorithms_and_Theory
1903,http:##www.cs.buffalo.edu#pub#tech-reports#95-43.ps.Z,/Data_Structures__Algorithms_and_Theory/Randomized/,Data_Structures__Algorithms_and_Theory
1904,http:##theory.lcs.mit.edu#~madhu#papers#glrsw.ps,/Data_Structures__Algorithms_and_Theory/Randomized/,Data_Structures__Algorithms_and_Theory
1905,ftp:##theory.lcs.mit.edu#pub#people#danar#test1.ps.gz,/Data_Structures__Algorithms_and_Theory/Randomized/,Data_Structures__Algorithms_and_Theory
1906,ftp:##theory.lcs.mit.edu#pub#people#oded#testBD.ps,/Data_Structures__Algorithms_and_Theory/Randomized/,Data_Structures__Algorithms_and_Theory
1909,ftp:##ftp.cs.buffalo.edu#pub#tech-reports#96-02.ps.Z,/Data_Structures__Algorithms_and_Theory/Randomized/,Data_Structures__Algorithms_and_Theory
1912,http:##theory.lcs.mit.edu#~madhu#papers#RS-soda.ps,/Data_Structures__Algorithms_and_Theory/Randomized/,Data_Structures__Algorithms_and_Theory
1916,http:##c.gp.cs.cmu.edu:5103#afs#cs.cmu.edu#user#avrim#www#Papers#planning.ps.gz,/Artificial_Intelligence/Planning/,Artificial_Intelligence
1917,http:##www.cs.ubc.ca#spider#cebly#Papers#_download_#tark96.ps,/Artificial_Intelligence/Machine_Learning/Reinforcement_Learning/,Artificial_Intelligence
1919,http:##www.cs.ubc.ca#spider#cebly#Papers#_download_#BN-frame.ps,/Artificial_Intelligence/Machine_Learning/Probabilistic_Methods/,Artificial_Intelligence
1922,http:##www.cs.cornell.edu#Info#People#rus#papers#isrr2.ps,/Artificial_Intelligence/Robotics/,Artificial_Intelligence
1924,http:##www.research.att.com:80#~kautz#papers-ftp#plan.ps,/Artificial_Intelligence/Planning/,Artificial_Intelligence
1926,http:##www.isi.edu#sims#papers#94-sims-parplan.ps,/Artificial_Intelligence/Planning/,Artificial_Intelligence
1928,http:##iew3.technion.ac.il:8080#~moshet#mem.ps,/Artificial_Intelligence/Knowledge_Representation/,Artificial_Intelligence
1932,ftp:##ftp.cs.washington.edu#pub#ai#plan-intro.ps.Z,/Artificial_Intelligence/Planning/,Artificial_Intelligence
1939,http:##www.cc.gatech.edu#faculty#ashwin#papers#er-93-06.ps.Z,/Artificial_Intelligence/Machine_Learning/Rule_Learning/,Artificial_Intelligence
1949,http:##www.cs.indiana.edu#hyplan#leake#papers#p-95-11.ps.Z,/Artificial_Intelligence/Machine_Learning/Case-Based/,Artificial_Intelligence
1951,http:##www.cs.indiana.edu#hyplan#leake#papers#p-95-12.ps.Z,/Artificial_Intelligence/Machine_Learning/Case-Based/,Artificial_Intelligence
1952,http:##www.cs.indiana.edu#hyplan#leake#papers#p-95-09.ps.Z,/Artificial_Intelligence/Machine_Learning/Case-Based/,Artificial_Intelligence
1953,ftp:##ftp.cc.gatech.edu#pub#ai#symposia#aaai-spring-95#papers#acceptances#leake.ps.gz,/Artificial_Intelligence/Machine_Learning/Case-Based/,Artificial_Intelligence
1955,http:##or.eng.tau.ac.il:7777#ml4.ps.Z,/Artificial_Intelligence/Machine_Learning/Case-Based/,Artificial_Intelligence
1956,http:##www.mli.gmu.edu#papers#mli94-4.ps,/Artificial_Intelligence/Machine_Learning/Case-Based/,Artificial_Intelligence
1958,http:##www.aic.nrl.navy.mil:80#~aha#aaai95-fss#papers#oehlmann.ps.Z,/Artificial_Intelligence/Machine_Learning/Case-Based/,Artificial_Intelligence
1959,file:##ftp.cc.gatech.edu#pub#ai#ram#git-cc-92-19.ps.Z,/Artificial_Intelligence/Machine_Learning/Case-Based/,Artificial_Intelligence
1971,http:##www.eecs.berkeley.edu#~tah#Publications#local_liveness.ps,/Data_Structures__Algorithms_and_Theory/Logic/,Data_Structures__Algorithms_and_Theory
1972,http:##www-cad.eecs.berkeley.edu#~sriramr#tacas98.ps,/Data_Structures__Algorithms_and_Theory/Formal_Languages/,Data_Structures__Algorithms_and_Theory
1973,http:##www.eecs.berkeley.edu#~tah#Publications#mocha.ps,/Data_Structures__Algorithms_and_Theory/Formal_Languages/,Data_Structures__Algorithms_and_Theory
1997,http:##utstat.toronto.edu#reports#tibs#cvboot.ps,/Artificial_Intelligence/Machine_Learning/Probabilistic_Methods/,Artificial_Intelligence
1999,http:##robotics.stanford.edu#users#ronnyk#teza.ps,/Artificial_Intelligence/Machine_Learning/Theory/,Artificial_Intelligence
2007,ftp:##ftp.cs.wisc.edu#Approx#wavelet.ps.Z,/Encryption_and_Compression/Compression/,Encryption_and_Compression
2020,ftp:##ftp.cs.wisc.edu#Approx#tight.ps.Z,/Encryption_and_Compression/Compression/,Encryption_and_Compression
2025,ftp:##ftp.cs.wisc.edu#Approx#frame1.ps,/Encryption_and_Compression/Compression/,Encryption_and_Compression
2026,ftp:##ftp.cs.wisc.edu#Approx#wh.ps.Z,/Encryption_and_Compression/Compression/,Encryption_and_Compression
2027,http:##www.cs.utexas.edu#users#boyer#quant.ps.Z,/Artificial_Intelligence/Theorem_Proving/,Artificial_Intelligence
2029,ftp:##ftp.cs.utexas.edu#pub#boyer#cli-reports#101.ps,/Artificial_Intelligence/Theorem_Proving/,Artificial_Intelligence
2034,http:##www.cs.toronto.edu#~vassos#research#publications#CHJT97#paper.ps.gz,/Operating_Systems/Distributed/,Operating_Systems
2053,ftp:##ftp.cs.arizona.edu#reports#1992#TR92-11.ps,/Operating_Systems/Memory_Management/,Operating_Systems
2059,http:##www.cs.princeton.edu#sip#pub#preprint.ps,/Programming/Java/,Programming
2066,http:##www.javasoft.com#security#compcon97.ps,/Programming/Java/,Programming
2077,http:##c.gp.cs.cmu.edu:5103#afs#cs#user#birkedal#pub#hof.ps.gz,/Programming/Garbage_Collection/,Programming
